electricidad_uso,electricidad_emisiones,auto_uso,auto_emisiones,avion_uso,avion_emisiones,residuos_uso,residuos_emisiones,agua_uso,agua_emisiones,total_emisiones
2332.88,1108.5846,1833.15,325.0175,474.26,120.9363,163.24,310.156,28957.37,8.6872,1873.3816
9551.76,4538.9964,816.24,144.7194,1637.63,417.5957,115.55,219.545,17218.22,5.1655,5326.022
2105.4,1000.4861,1633.89,289.6887,532.57,135.8054,362.34,688.446,22207.68,6.6623,2121.0885
9562.91,4544.2948,1381.73,244.9807,885.67,225.8458,343.84,653.296,25284.91,7.5855,5676.0028
8598.73,4086.1165,134.09,23.7742,999.01,254.7475,393.61,747.859,33129.37,9.9388,5122.436
6781.33,3222.488,536.4,95.1037,1965.2,501.126,303.37,576.403,33180.61,9.9542,4405.0749
8372.3,3978.517,1813.91,321.6062,1033.88,263.6394,46.43,88.217,20451.0,6.1353,4658.1149
1098.23,521.8789,708.32,125.5851,833.74,212.6037,435.01,826.519,40428.46,12.1285,1698.7152
9321.46,4429.5578,1661.1,294.513,1992.96,508.2048,20.3,38.57,47273.64,14.1821,5285.0277
1533.25,728.6004,186.16,33.0062,1904.21,485.5736,386.58,734.502,15318.94,4.5957,1986.2779
1986.64,944.0513,771.7,136.8224,818.24,208.6512,480.62,913.178,1968.36,0.5905,2203.2934
8563.66,4069.4512,1701.54,301.683,1553.4,396.117,147.31,279.889,28425.56,8.5277,5055.6679
3061.07,1454.6205,1960.71,347.6339,805.74,205.4637,414.1,786.79,18898.49,5.6695,2800.1776
6139.4,2917.4429,556.2,98.6143,1230.17,313.6934,67.96,129.124,44158.74,13.2476,3472.1222
9952.79,4729.5658,1717.38,304.4915,1012.09,258.083,388.29,737.751,28779.48,8.6338,6038.5251
9588.25,4556.3364,1929.65,342.1269,1223.35,311.9543,368.9,700.91,4917.1,1.4751,5912.8027
6064.0,2881.6128,1930.18,342.2209,1890.55,482.0902,460.72,875.368,2881.14,0.8643,4582.1562
8389.18,3986.5383,717.68,127.2447,1848.97,471.4873,272.24,517.256,43520.92,13.0563,5115.5826
2650.16,1259.356,122.92,21.7937,1132.78,288.8589,397.15,754.585,19442.64,5.8328,2330.4264
8743.25,4154.7924,1115.95,197.8579,1315.28,335.3964,266.3,505.97,9686.72,2.906,5196.9227
9883.52,4696.6487,264.33,46.8657,943.4,240.567,385.45,732.355,49191.96,14.7576,5731.194
7737.61,3676.9123,989.36,175.4135,155.25,39.5887,145.86,277.134,7429.14,2.2287,4171.2772
1388.95,660.029,1615.93,286.5044,475.24,121.1862,438.18,832.542,3920.07,1.176,1901.4376
4172.03,1982.5487,532.81,94.4672,957.08,244.0554,263.73,501.087,48687.89,14.6064,2836.7647
2132.74,1013.478,1929.77,342.1482,105.97,27.0223,240.25,456.475,12950.38,3.8851,1843.0086
9798.31,4656.1569,1328.78,235.5927,631.04,160.9152,45.56,86.564,40237.31,12.0712,5151.3
7232.03,3436.6607,858.27,152.1713,455.13,116.0581,23.36,44.384,14379.56,4.3139,3753.588
3591.76,1706.8044,129.55,22.9692,1618.8,412.794,469.74,892.506,42757.14,12.8271,3047.9007
592.03,281.3327,1068.86,189.5089,1210.1,308.5755,305.89,581.191,3828.25,1.1485,1361.7566
5205.71,2473.7534,275.88,48.9135,147.06,37.5003,240.79,457.501,25267.8,7.5803,3025.2485
8958.04,4256.8606,356.5,63.2075,1999.97,509.9923,84.8,161.12,32232.75,9.6698,5000.8502
3818.55,1814.575,1825.24,323.6151,894.36,228.0618,370.59,704.121,17890.26,5.3671,3075.74
7430.68,3531.0591,18.54,3.2871,1948.74,496.9287,278.28,528.732,30793.6,9.2381,4569.245
4311.14,2048.6537,921.81,163.4369,1010.34,257.6367,291.57,553.983,37639.85,11.292,3035.0023
6880.76,3269.7372,1993.74,353.4901,1565.6,399.228,37.47,71.193,38490.85,11.5473,4105.1956
589.98,280.3585,1914.48,339.4373,1827.36,465.9768,124.62,236.778,41085.23,12.3256,1334.8762
4744.53,2254.6007,818.16,145.0598,1523.82,388.5741,345.75,656.925,34395.67,10.3187,3455.4783
2319.29,1102.1266,1302.46,230.9262,1225.11,312.4031,319.03,606.157,12825.54,3.8477,2255.4606
2101.44,998.6043,167.82,29.7545,917.02,233.8401,207.6,394.44,19505.53,5.8517,1662.4906
5927.45,2816.7242,1682.06,298.2292,1652.26,421.3263,497.24,944.756,48627.4,14.5882,4495.6239
1919.08,911.9468,717.9,127.2837,279.23,71.2037,270.95,514.805,42550.91,12.7653,1638.0045
5732.91,2724.2788,1265.9,224.4441,506.4,129.132,30.97,58.843,39829.01,11.9487,3148.6466
7717.7,3667.451,286.3,50.761,260.47,66.4199,304.93,579.367,4521.02,1.3563,4365.3552
9549.03,4537.6991,1169.11,207.2832,1398.55,356.6302,70.23,133.437,22541.27,6.7624,5241.8119
8126.12,3861.5322,943.18,167.2258,1845.64,470.6382,321.18,610.242,35125.72,10.5377,5120.1759
5343.46,2539.2122,1182.51,209.659,1583.88,403.8894,443.15,841.985,19241.12,5.7723,4000.5179
3956.55,1880.1526,1608.83,285.2456,944.37,240.8144,39.47,74.993,4735.14,1.4205,2482.6261
9382.92,4458.7636,1423.82,252.4433,1241.76,316.6488,271.47,515.793,43367.58,13.0103,5556.659
4540.57,2157.6789,1515.84,268.7584,1581.52,403.2876,484.88,921.272,35519.37,10.6558,3761.6527
5142.27,2443.6067,451.16,79.9907,455.31,116.1041,419.52,797.088,17623.61,5.2871,3442.0766
6002.09,2852.1932,79.32,14.0634,653.21,166.5686,318.61,605.359,35336.8,10.601,3648.7852
6759.29,3212.0146,1077.9,191.1117,1032.89,263.387,17.0,32.3,38341.65,11.5025,3710.3158
6794.91,3228.9412,463.9,82.2495,1487.87,379.4068,169.82,322.658,40416.71,12.125,4025.3805
2971.22,1411.9237,1817.71,322.28,593.53,151.3501,27.42,52.098,3514.19,1.0543,1938.7061
440.0,209.088,1002.34,177.7149,817.87,208.5568,416.13,790.647,23719.71,7.1159,1393.1226
2322.02,1103.4239,1060.1,187.9557,1702.35,434.0992,75.85,144.115,14961.04,4.4883,1874.0821
9319.1,4428.4363,539.4,95.6356,1472.89,375.587,403.92,767.448,43625.89,13.0878,5680.1947
8400.1,3991.7275,1867.4,331.09,950.34,242.3367,156.35,297.065,5097.24,1.5292,4863.7484
9928.93,4718.2275,1946.54,345.1215,43.51,11.0951,271.78,516.382,39469.3,11.8408,5602.6669
511.3,242.9698,639.55,113.3922,1560.94,398.0397,30.8,58.52,30639.87,9.192,822.1137
4258.17,2023.4824,1661.84,294.6442,768.4,195.942,107.66,204.554,31388.9,9.4167,2728.0393
2395.93,1138.5459,216.06,38.3074,1805.22,460.3311,110.31,209.589,32915.09,9.8745,1856.6479
8105.4,3851.6861,219.74,38.9599,1473.63,375.7757,24.9,47.31,3846.74,1.154,4314.8857
408.85,194.2855,524.25,92.9495,1668.33,425.4241,93.34,177.346,6453.07,1.9359,891.941
9908.0,4708.2816,1568.71,278.1323,1257.54,320.6727,121.63,231.097,10823.8,3.2471,5541.4307
235.57,111.9429,1081.64,191.7748,43.9,11.1945,393.01,746.719,46818.54,14.0456,1075.6768
7220.36,3431.1151,245.33,43.497,390.8,99.654,92.15,175.085,48173.51,14.4521,3763.8032
3182.21,1512.1862,728.51,129.1648,1748.97,445.9873,420.97,799.843,9680.16,2.904,2890.0853
4312.82,2049.4521,325.57,57.7236,169.19,43.1435,276.32,525.008,4912.6,1.4738,2676.801
5488.11,2607.9499,810.52,143.7052,1166.4,297.432,410.05,779.095,31587.17,9.4762,3837.6583
3490.07,1658.4813,1309.03,232.091,372.91,95.0921,348.41,661.979,19966.9,5.9901,2653.6335
8580.39,4077.4013,646.44,114.6138,102.92,26.2446,326.6,620.54,44466.71,13.34,4852.1397
5937.95,2821.7138,1147.33,203.4216,1020.24,260.1612,263.12,499.928,9873.95,2.9622,3788.1868
2591.33,1231.4,169.16,29.9921,1001.36,255.3468,313.33,595.327,31273.49,9.382,2121.4479
1191.6,566.2483,1736.67,307.9116,748.99,190.9925,397.26,754.794,8878.98,2.6637,1822.6101
8365.29,3975.1858,1980.59,351.1586,145.84,37.1892,457.87,869.953,10413.4,3.124,5236.6106
9979.09,4742.0636,1384.76,245.5179,1269.89,323.822,86.97,165.243,31130.45,9.3391,5485.9856
2386.63,1134.1266,1946.34,345.0861,1866.86,476.0493,54.45,103.455,23199.21,6.9598,2065.6768
8540.81,4058.5929,1683.21,298.4331,755.65,192.6908,330.15,627.285,22714.03,6.8142,5183.816
8375.24,3979.914,883.83,156.7031,701.51,178.8851,9.16,17.404,23682.45,7.1047,4340.0109
6785.37,3224.4078,22.69,4.0229,1716.57,437.7253,344.96,655.424,37917.33,11.3752,4332.9552
2932.26,1393.41,1821.62,322.9732,311.83,79.5166,308.89,586.891,17493.24,5.248,2388.0388
4596.85,2184.4231,1564.21,277.3344,1951.76,497.6988,412.99,784.681,47309.49,14.1928,3758.3301
6684.49,3176.4696,1727.41,306.2698,719.84,183.5592,441.15,838.185,17444.92,5.2335,4509.7171
2395.69,1138.4319,753.28,133.5565,1534.29,391.2439,319.86,607.734,49164.2,14.7493,2285.7156
6877.09,3267.9932,677.64,120.1456,252.88,64.4844,167.18,317.642,38996.68,11.699,3781.9642
3272.29,1554.9922,329.73,58.4611,657.65,167.7007,123.1,233.89,6459.71,1.9379,2016.9819
836.44,397.4763,493.97,87.5809,1704.67,434.6909,314.4,597.36,13242.8,3.9728,1521.0809
3772.98,1792.9201,124.9,22.1448,583.66,148.8333,449.3,853.67,27870.78,8.3612,2825.9294
9757.87,4636.9398,1532.05,271.6325,1583.13,403.6982,186.5,354.35,26223.3,7.867,5674.4875
8808.93,4186.0035,1855.15,328.9181,621.09,158.3779,488.17,927.523,11237.26,3.3712,5604.1937
5135.9,2440.5797,746.7,132.3899,608.78,155.2389,345.48,656.412,45530.35,13.6591,3398.2796
2578.4,1225.2557,1715.49,304.1564,1712.85,436.7767,237.1,450.49,30940.18,9.2821,2425.9609
5700.1,2708.6875,957.14,169.7009,823.21,209.9186,266.49,506.331,16360.76,4.9082,3599.5462
5696.17,2706.82,1007.07,178.5535,146.84,37.4442,333.12,632.928,28141.51,8.4425,3564.1882
645.2,306.599,1643.0,291.3039,273.67,69.7859,498.47,947.093,4039.65,1.2119,1615.9937
4312.21,2049.1622,1663.97,295.0219,1694.38,432.0669,69.47,131.993,3886.68,1.166,2909.41
5030.56,2390.5221,903.74,160.2331,545.57,139.1204,477.88,907.972,12357.2,3.7072,3601.5548
9352.55,4444.3318,1050.88,186.321,1352.67,344.9309,495.35,941.165,37817.28,11.3452,5928.0939
6925.5,3290.9976,873.97,154.9549,1231.04,313.9152,64.77,123.063,31513.41,9.454,3892.3847
6488.92,3083.5348,1129.44,200.2497,1732.52,441.7926,393.17,747.023,29856.82,8.957,4481.5571
5038.71,2394.395,614.02,108.8657,373.39,95.2144,308.68,586.492,10234.28,3.0703,3188.0374
5835.89,2773.2149,1013.8,179.7467,1288.84,328.6542,342.2,650.18,16261.64,4.8785,3936.6743
2083.41,990.0364,1441.61,255.5975,463.82,118.2741,128.01,243.219,29935.71,8.9807,1616.1077
8487.99,4033.4928,1217.34,215.8344,1801.13,459.2882,242.17,460.123,43115.97,12.9348,5181.6732
6051.28,2875.5683,627.88,111.3231,1127.4,287.487,80.02,152.038,31175.77,9.3527,3435.7691
5981.25,2842.29,344.93,61.1561,1025.37,261.4693,112.3,213.37,32083.08,9.6249,3387.9103
4180.49,1986.5688,1821.89,323.0211,1528.35,389.7292,276.51,525.369,13166.79,3.95,3228.6381
1947.73,925.5613,1371.19,243.112,1717.83,438.0466,481.86,915.534,42720.29,12.8161,2535.07
2526.11,1200.4075,1006.92,178.5269,1338.85,341.4067,461.06,876.014,21862.65,6.5588,2602.9139
7312.78,3475.0331,1252.67,222.0984,961.84,245.2692,256.77,487.863,25645.6,7.6937,4437.9574
5990.56,2846.7141,1977.28,350.5717,138.19,35.2385,437.84,831.896,43803.45,13.141,4077.5613
4459.41,2119.1116,1734.18,307.4701,198.18,50.5359,28.86,54.834,9781.37,2.9344,2534.886
9207.12,4375.2234,338.68,60.048,665.86,169.7943,437.19,830.661,27543.18,8.263,5443.9897
1553.86,738.3943,1773.48,314.438,1086.98,277.1799,279.23,530.537,6128.06,1.8384,1862.3876
7005.23,3328.8853,1023.63,181.4896,1863.89,475.292,100.7,191.33,22398.75,6.7196,4183.7165
5744.96,2730.005,1421.38,252.0107,788.93,201.1771,159.19,302.461,35190.6,10.5572,3496.211
600.89,285.5429,1714.03,303.8975,791.81,201.9115,29.13,55.347,6091.83,1.8275,848.5264
5493.65,2610.5825,963.76,170.8746,1547.48,394.6074,276.97,526.243,6183.16,1.8549,3704.1624
1243.17,590.7544,1355.75,240.3745,1808.22,461.0961,373.87,710.353,2374.97,0.7125,2003.2905
4953.84,2354.0648,1007.02,178.5446,1602.04,408.5202,248.24,471.656,11487.93,3.4464,3416.232
5029.32,2389.9329,1703.35,302.004,475.34,121.2117,19.52,37.088,44399.33,13.3198,2863.5564
9711.94,4615.1139,1213.44,215.1429,1004.22,256.0761,55.94,106.286,46282.2,13.8847,5206.5036
3049.79,1449.2602,1744.36,309.275,87.04,22.1952,13.43,25.517,6802.56,2.0408,1808.2882
8016.59,3809.4836,889.84,157.7686,1526.48,389.2524,84.76,161.044,10025.69,3.0077,4520.5563
334.73,159.0637,751.32,133.209,1056.63,269.4407,207.33,393.927,49084.2,14.7253,970.3657
5346.22,2540.5237,1886.4,334.4587,756.08,192.8004,166.48,316.312,26616.75,7.985,3392.0798
2674.77,1271.0507,126.99,22.5153,1665.49,424.7,299.54,569.126,34681.71,10.4045,2297.7965
5353.99,2544.216,1128.15,200.021,1340.17,341.7434,325.23,617.937,46432.46,13.9297,3717.8471
7154.03,3399.5951,1395.72,247.4612,1577.37,402.2293,37.87,71.953,21680.02,6.504,4127.7426
100.95,47.9714,610.82,108.2984,1022.47,260.7298,369.65,702.335,36160.68,10.8482,1130.1828
3108.89,1477.3445,1747.96,309.9133,866.13,220.8631,292.77,556.263,22328.55,6.6986,2571.0825
410.41,195.0268,853.86,151.3894,716.29,182.6539,147.09,279.471,37060.67,11.1182,819.6593
4137.99,1966.3728,1941.38,344.2067,1255.47,320.1449,227.41,432.079,11061.36,3.3184,3066.1218
1432.93,680.9283,1173.08,207.9871,25.61,6.5305,433.41,823.479,19756.81,5.927,1724.8519
1340.82,637.1577,325.16,57.6509,1222.86,311.8293,249.81,474.639,21617.62,6.4853,1487.7622
6914.14,3285.5993,347.64,61.6366,293.63,74.8756,312.03,592.857,27648.49,8.2945,4023.263
8976.32,4265.5473,271.29,48.0997,1282.47,327.0299,211.67,402.173,14583.72,4.3751,5047.225
8789.66,4176.8464,202.38,35.882,1186.65,302.5958,494.05,938.695,13277.79,3.9833,5458.0025
370.67,176.1424,941.23,166.8801,1500.6,382.653,7.14,13.566,34697.83,10.4093,749.6508
6106.54,2901.8278,1665.24,295.2471,1084.64,276.5832,139.78,265.582,1334.57,0.4004,3739.6405
2138.15,1016.0489,1955.95,346.7899,1286.51,328.06,400.55,761.045,20538.77,6.1616,2458.1054
3100.21,1473.2198,1535.77,272.292,1192.26,304.0263,29.47,55.993,40117.47,12.0352,2117.5663
5965.12,2834.625,1242.63,220.3183,1981.51,505.2851,131.93,250.667,49515.45,14.8546,3825.75
379.35,180.2671,931.89,165.2241,294.96,75.2148,230.14,437.266,33545.17,10.0636,868.0356
7486.32,3557.4993,148.6,26.3468,1869.34,476.6817,252.19,479.161,4458.1,1.3374,4541.0262
4959.02,2356.5263,1540.45,273.1218,806.59,205.6805,441.4,838.66,21304.94,6.3915,3680.3801
1100.19,522.8103,880.65,156.1392,1652.12,421.2906,53.94,102.486,27341.58,8.2025,1210.9286
7388.28,3510.9107,193.89,34.3767,638.26,162.7563,18.65,35.435,44959.56,13.4879,3756.9666
2775.4,1318.8701,807.57,143.1822,1094.12,279.0006,174.38,331.322,11375.71,3.4127,2075.7876
8243.49,3917.3064,1825.56,323.6718,1904.33,485.6042,414.33,787.227,38916.92,11.6751,5525.4845
5041.17,2395.564,1332.77,236.3001,205.02,52.2801,431.04,818.976,47241.93,14.1726,3517.2928
5967.77,2835.8843,1122.72,199.0583,1142.97,291.4574,50.25,95.475,26331.86,7.8996,3429.7746
4176.19,1984.5255,1445.74,256.3297,773.52,197.2476,329.38,625.822,41478.26,12.4435,3076.3683
2306.48,1096.0393,513.3,91.0081,104.65,26.6858,125.35,238.165,41185.71,12.3557,1464.2539
7194.84,3418.988,1490.13,264.2,1621.0,413.355,308.18,585.542,43328.39,12.9985,4695.0835
6193.96,2943.3698,1794.88,318.2322,1690.94,431.1897,317.74,603.706,38845.67,11.6537,4308.1514
6538.67,3107.176,604.7,107.2133,1594.97,406.7174,19.13,36.347,40104.64,12.0314,3669.4851
6828.2,3244.7606,1615.68,286.4601,1076.27,274.4488,199.84,379.696,47155.83,14.1467,4199.5122
3273.8,1555.7098,1522.59,269.9552,1921.22,489.9111,458.02,870.238,24794.34,7.4383,3193.2524
7060.26,3355.0356,602.61,106.8428,474.95,121.1123,190.5,361.95,2100.29,0.6301,3945.5708
3463.98,1646.0833,1760.38,312.1154,1179.97,300.8924,205.91,391.229,11175.96,3.3528,2653.6729
9216.34,4379.6048,765.86,135.787,1558.76,397.4838,167.07,317.433,36137.61,10.8413,5241.1499
5413.39,2572.4429,874.98,155.134,261.55,66.6953,130.79,248.501,20026.21,6.0079,3048.7811
1443.58,685.9892,196.88,34.9068,1278.23,325.9486,467.65,888.535,5868.33,1.7605,1937.1401
9712.39,4615.3277,579.36,102.7205,202.7,51.6885,139.02,264.138,4788.19,1.4365,5035.3112
2691.91,1279.1956,1320.5,234.1247,1534.69,391.346,199.43,378.917,3785.62,1.1357,2284.719
3522.51,1673.8968,177.83,31.5293,224.98,57.3699,409.83,778.677,30199.28,9.0598,2550.5328
1073.56,510.1557,1506.0,267.0138,506.07,129.0479,378.03,718.257,38573.0,11.5719,1636.0463
9258.96,4399.8578,227.05,40.256,257.15,65.5733,57.68,109.592,36461.31,10.9384,4626.2175
3391.93,1611.8451,832.59,147.6182,473.58,120.7629,97.44,185.136,3933.75,1.1801,2066.5423
1373.07,652.4829,282.35,50.0607,183.22,46.7211,167.13,317.547,42808.07,12.8424,1079.6541
7861.64,3735.8513,607.88,107.7771,936.91,238.912,21.07,40.033,33286.54,9.986,4132.5594
1108.04,526.5406,969.1,171.8214,1249.44,318.6072,270.79,514.501,11112.86,3.3339,1534.8041
9241.0,4391.3232,1409.22,249.8547,1037.31,264.514,330.94,628.786,18212.25,5.4637,5539.9416
7640.05,3630.5518,676.66,119.9718,99.68,25.4184,306.53,582.407,6368.98,1.9107,4360.2597
6055.46,2877.5546,658.63,116.7751,930.78,237.3489,211.0,400.9,33455.9,10.0368,3642.6154
5872.24,2790.4884,47.47,8.4164,553.11,141.043,192.98,366.662,39958.1,11.9874,3318.5972
6405.37,3043.8318,1893.89,335.7867,121.96,31.0998,422.03,801.857,34745.38,10.4236,4222.9989
6157.49,2926.0392,420.56,74.5653,214.6,54.723,65.33,124.127,16304.71,4.8914,3184.3459
4147.5,1970.892,138.33,24.5259,1476.65,376.5458,241.35,458.565,47654.31,14.2963,2844.825
3211.66,1526.1808,82.57,14.6397,997.53,254.3701,126.61,240.559,37848.08,11.3544,2047.104
1891.63,898.9026,719.12,127.5,1069.62,272.7531,96.79,183.901,5546.49,1.6639,1484.7206
6565.94,3120.1347,171.21,30.3555,820.45,209.2148,456.92,868.148,39457.82,11.8373,4239.6903
3659.67,1739.0752,790.35,140.1291,214.5,54.6975,414.37,787.303,23175.34,6.9526,2728.1574
583.18,277.1271,713.84,126.5638,1696.66,432.6483,263.51,500.669,39448.14,11.8344,1348.8426
7544.42,3585.1084,78.6,13.9358,852.09,217.2829,457.69,869.611,39456.53,11.837,4697.7751
8866.52,4213.3703,662.53,117.4666,369.1,94.1205,311.23,591.337,22210.66,6.6632,5022.9576
8204.21,3898.6406,1428.54,253.2801,142.55,36.3503,448.68,852.492,32493.46,9.748,5050.511
1299.53,617.5367,894.05,158.5151,1403.47,357.8849,317.68,603.592,5922.15,1.7766,1739.3053
826.27,392.6435,1938.1,343.6251,1785.93,455.4121,383.37,728.403,42106.5,12.6319,1932.7156
325.55,154.7014,993.14,176.0837,1563.91,398.7971,192.88,366.472,36636.39,10.9909,1107.0451
9675.93,4598.0019,938.32,166.3641,148.61,37.8956,340.77,647.463,20452.38,6.1357,5455.8603
1489.83,707.9672,115.71,20.5154,1974.34,503.4567,278.51,529.169,7651.48,2.2954,1763.4037
1243.58,590.9492,1298.49,230.2223,533.24,135.9762,227.02,431.338,24236.04,7.2708,1395.7565
2564.05,1218.4366,379.05,67.2056,390.26,99.5163,199.21,378.499,6144.56,1.8434,1765.5009
4681.88,2224.8294,1132.62,200.8135,1153.89,294.242,97.59,185.421,13756.7,4.127,2909.4329
659.53,313.4087,1814.88,321.7782,1469.41,374.6996,263.27,500.213,24049.27,7.2148,1517.3143
5012.51,2381.9448,269.24,47.7363,1733.11,441.943,157.96,300.124,32119.89,9.636,3181.3841
4869.47,2313.9721,488.2,86.5579,113.9,29.0445,106.17,201.723,37006.36,11.1019,2642.3994
1336.74,635.2188,279.32,49.5234,1731.53,441.5401,163.92,311.448,24839.43,7.4518,1445.1821
2038.83,968.852,793.58,140.7017,279.32,71.2266,30.05,57.095,31785.7,9.5357,1247.411
8957.06,4256.3949,281.06,49.8319,1952.91,497.9921,36.85,70.015,25664.15,7.6992,4881.9331
3796.52,1804.1063,99.29,17.6041,136.28,34.7514,23.65,44.935,38646.69,11.594,1912.9908
9762.28,4639.0355,591.92,104.9474,106.98,27.2799,209.88,398.772,17067.34,5.1202,5175.155
6869.9,3264.5765,1001.49,177.5642,233.89,59.6419,344.82,655.158,38264.91,11.4795,4168.4201
9619.83,4571.3432,252.32,44.7363,393.34,100.3017,404.3,768.17,35201.41,10.5604,5495.1116
9174.7,4359.8174,1029.66,182.5587,1650.13,420.7832,228.13,433.447,44199.31,13.2598,5409.8661
4770.54,2266.9606,461.57,81.8364,1584.44,404.0322,390.81,742.539,36659.46,10.9978,3506.366
9878.03,4694.0399,611.59,108.4349,1934.35,493.2593,323.16,614.004,30234.6,9.0704,5918.8085
4784.84,2273.756,713.69,126.5372,1165.66,297.2433,264.2,501.98,47422.26,14.2267,3213.7432
153.51,72.948,1470.62,260.7409,1676.57,427.5254,83.75,159.125,43118.82,12.9356,933.2749
8338.26,3962.3412,1076.46,190.8564,1179.91,300.8771,464.8,883.12,4678.92,1.4037,5338.5984
3001.93,1426.5171,584.0,103.5432,546.33,139.3142,52.12,99.028,32202.31,9.6607,1778.0632
6456.7,3068.2238,523.14,92.7527,1379.5,351.7725,336.55,639.445,2720.75,0.8162,4153.0102
6587.71,3130.4798,1500.51,266.0404,1911.72,487.4886,56.13,106.647,48543.67,14.5631,4005.2189
142.88,67.8966,1641.38,291.0167,1496.06,381.4953,388.59,738.321,8138.29,2.4415,1481.1711
379.41,180.2956,261.85,46.426,1104.03,281.5276,147.16,279.604,20678.63,6.2036,794.0568
1203.59,571.946,1885.84,334.3594,1052.73,268.4461,498.42,946.998,35648.8,10.6946,2132.4441
5234.78,2487.5675,1876.64,332.7283,1057.94,269.7747,35.42,67.298,15751.92,4.7256,3162.0941
7911.78,3759.6779,576.34,102.1851,572.1,145.8855,274.09,520.771,27773.57,8.3321,4536.8516
730.24,347.01,741.53,131.4733,1291.68,329.3784,162.18,308.142,27770.28,8.3311,1124.3348
5691.49,2704.596,232.59,41.2382,818.9,208.8195,52.98,100.662,35330.02,10.599,3065.9147
5669.95,2694.3602,1848.17,327.6805,1100.94,280.7397,284.01,539.619,39162.62,11.7488,3854.1482
9478.14,4504.0121,1836.68,325.6434,526.61,134.2856,12.25,23.275,45078.32,13.5235,5000.7396
2371.63,1126.9986,1390.0,246.447,1380.87,352.1218,182.49,346.731,7978.68,2.3936,2074.692
8978.9,4266.7733,1171.84,207.7672,1589.6,405.348,48.29,91.751,13289.26,3.9868,4975.6263
650.26,309.0036,263.42,46.7044,1321.33,336.9391,430.26,817.494,15029.35,4.5088,1514.6499
389.51,185.0952,775.23,137.4483,413.08,105.3354,249.12,473.328,37395.31,11.2186,912.4255
4148.11,1971.1819,1411.25,250.2146,1786.83,455.6416,392.39,745.541,46976.0,14.0928,3436.6719
8701.2,4134.8102,1828.56,324.2037,1533.72,391.0986,103.02,195.738,42031.42,12.6094,5058.4599
4911.13,2333.769,1112.23,197.1984,761.07,194.0729,405.36,770.184,48742.83,14.6228,3509.8471
9605.42,4564.4956,1437.06,254.7907,416.19,106.1285,96.01,182.419,41576.9,12.4731,5120.3069
5109.66,2428.1104,1320.87,234.1903,1657.51,422.6651,285.38,542.222,12211.51,3.6635,3630.8513
9523.55,4525.591,1162.0,206.0226,1117.44,284.9472,392.63,745.997,28573.95,8.5722,5771.13
8854.55,4207.6822,1305.72,231.5042,523.21,133.4186,189.49,360.031,17492.76,5.2478,4937.8838
3867.73,1837.9453,159.03,28.196,651.95,166.2473,364.52,692.588,33066.34,9.9199,2734.8965
8821.66,4192.0528,1534.38,272.0456,1972.51,502.99,34.1,64.79,37052.6,11.1158,5042.9942
8220.9,3906.5717,508.55,90.1659,1701.17,433.7984,492.55,935.845,35996.15,10.7988,5377.1798
4923.82,2339.7993,796.29,141.1822,1640.84,418.4142,112.47,213.693,35075.68,10.5227,3123.6114
6106.51,2901.8136,1807.01,320.3829,1052.31,268.339,68.85,130.815,44798.0,13.4394,3634.7899
