electricidad_uso,electricidad_emisiones,auto_uso,auto_emisiones,avion_uso,avion_emisiones,residuos_uso,residuos_emisiones,agua_uso,agua_emisiones,total_emisiones,clasificacion
976.2,463.8902,654.64,116.0677,1232.11,314.188,323.32,614.308,27866.32,8.3599,1516.8138,media
1094.01,519.8736,1253.66,222.2739,741.53,189.0901,87.11,165.509,37050.16,11.115,1107.8616,media
9677.09,4598.5532,1331.32,236.043,556.75,141.9712,460.41,874.779,17238.55,5.1716,5856.518,alta
5291.35,2514.4495,1491.01,264.3561,892.95,227.7023,187.63,356.497,12301.91,3.6906,3366.6955,media
4626.83,2198.6696,1174.53,208.2442,926.1,236.1555,65.7,124.83,27102.98,8.1309,2776.0302,media
8080.16,3839.692,1452.51,257.53,666.72,170.0136,392.66,746.054,39107.85,11.7324,5025.022,alta
2192.57,1041.9093,1305.1,231.3942,1167.53,297.7201,55.47,105.393,38842.57,11.6528,1688.0694,media
3487.12,1657.0794,1030.7,182.7431,62.85,16.0267,408.91,776.929,4896.1,1.4688,2634.247,media
4811.13,2286.249,1428.54,253.2801,1666.74,425.0187,191.46,363.774,12083.02,3.6249,3331.9467,media
1056.24,501.9252,690.69,122.4593,1699.79,433.4464,491.89,934.591,19485.6,5.8457,1998.2676,media
9885.44,4697.5611,1633.76,289.6656,1333.18,339.9609,427.24,811.756,25310.1,7.593,6146.5366,alta
8443.92,4012.5508,1887.3,334.6183,489.16,124.7358,479.58,911.202,22784.64,6.8354,5389.9423,alta
5435.16,2582.788,1918.27,340.1093,1536.01,391.6825,484.82,921.158,25651.7,7.6955,4243.4333,media
3666.65,1742.3921,724.55,128.4627,262.51,66.94,400.77,761.463,19012.21,5.7037,2704.9615,media
640.09,304.1708,392.11,69.5211,1415.55,360.9652,316.88,602.072,30538.31,9.1615,1345.8906,media
8745.46,4155.8426,1765.28,312.9841,1140.89,290.927,468.64,890.416,10783.49,3.235,5653.4047,alta
8149.39,3872.5901,196.65,34.866,1737.35,443.0242,208.7,396.53,27388.6,8.2166,4755.2269,media
8580.41,4077.4108,940.89,166.8198,420.21,107.1535,179.34,340.746,45955.74,13.7867,4705.9168,media
9263.08,4401.8156,161.5,28.634,588.08,149.9604,328.83,624.777,32742.55,9.8228,5215.0098,alta
8701.82,4135.1049,113.44,20.1129,513.44,130.9272,50.26,95.494,1163.37,0.349,4381.988,media
5003.94,2377.8723,66.66,11.8188,273.09,69.6379,367.28,697.832,21314.37,6.3943,3163.5553,media
3536.24,1680.4212,1583.99,280.8414,1901.24,484.8162,374.64,711.816,48337.13,14.5011,3172.3959,media
1286.29,611.245,477.99,84.7476,781.31,199.234,93.05,176.795,12251.31,3.6754,1075.697,media
6863.61,3261.5875,545.97,96.8005,330.67,84.3209,101.59,193.021,49545.68,14.8637,3650.5936,media
2941.22,1397.6677,789.02,139.8932,498.87,127.2118,463.27,880.213,19608.34,5.8825,2550.8682,media
9710.22,4614.2965,1854.8,328.856,1294.67,330.1409,21.49,40.831,4015.5,1.2046,5315.329,alta
2097.58,996.77,264.11,46.8267,1996.7,509.1585,42.21,80.199,28592.74,8.5778,1641.532,media
7920.64,3763.8881,1243.35,220.446,1291.79,329.4065,264.08,501.752,42002.98,12.6009,4828.0935,media
8894.04,4226.4478,665.67,118.0233,337.82,86.1441,57.37,109.003,12246.75,3.674,4543.2922,media
5398.43,2565.3339,1426.12,252.8511,70.53,17.9852,493.37,937.403,34854.3,10.4563,3784.0295,media
1963.12,932.8746,372.43,66.0318,34.35,8.7592,466.56,886.464,26930.42,8.0791,1902.2087,media
7623.69,3622.7775,1397.53,247.7821,295.3,75.3015,455.0,864.5,30033.19,9.01,4819.3711,media
4771.02,2267.1887,721.04,127.8404,1062.96,271.0548,284.26,540.094,38013.39,11.404,3217.5819,media
1586.79,754.0426,490.23,86.9178,1227.6,313.038,440.09,836.171,15238.07,4.5714,1994.7408,media
7990.06,3796.8765,1119.83,198.5459,1684.29,429.4939,271.79,516.401,13654.34,4.0963,4945.4136,media
8664.59,4117.4132,129.34,22.932,1340.75,341.8913,214.55,407.645,10930.6,3.2792,4893.1607,media
4711.97,2239.1281,794.03,140.7815,1929.94,492.1347,150.96,286.824,5030.68,1.5092,3160.3775,media
8527.44,4052.2395,703.48,124.727,1751.72,446.6886,206.64,392.616,32931.2,9.8794,5026.1505,alta
8674.1,4121.9323,348.26,61.7465,500.86,127.7193,360.45,684.855,25264.58,7.5794,5003.8325,alta
5030.23,2390.3653,1221.97,216.6553,557.6,142.188,438.39,832.941,17002.46,5.1007,3587.2503,media
4415.34,2098.1696,46.92,8.3189,1636.92,417.4146,498.44,947.036,49047.03,14.7141,3485.6532,media
7034.09,3342.5996,926.42,164.2543,1827.98,466.1349,402.01,763.819,44808.09,13.4424,4750.2502,media
7445.95,3538.3154,1522.3,269.9038,839.52,214.0776,82.7,157.13,29110.89,8.7333,4188.1601,media
2669.51,1268.5512,888.99,157.6179,699.94,178.4847,23.32,44.308,13621.02,4.0863,1653.0481,media
5562.93,2643.5043,640.4,113.5429,976.8,249.084,343.23,652.137,15764.13,4.7292,3662.9974,media
7129.28,3387.8339,1389.81,246.4133,259.17,66.0884,277.88,527.972,37262.91,11.1789,4239.4865,media
2498.72,1187.3917,1611.01,285.6321,1585.53,404.3102,299.58,569.202,28207.08,8.4621,2454.9981,media
644.5,306.2664,1365.36,242.0783,1667.85,425.3017,249.5,474.05,12202.9,3.6609,1451.3573,media
537.63,255.4818,1927.67,341.7759,1411.44,359.9172,433.47,823.593,19526.3,5.8579,1786.6258,media
5877.54,2793.007,361.96,64.1755,296.67,75.6509,65.1,123.69,8836.14,2.6508,3059.1742,media
8026.46,3814.1738,1676.78,297.2931,1610.23,410.6087,224.62,426.778,26175.03,7.8525,4956.7061,media
8227.05,3909.4942,468.68,83.097,1907.88,486.5094,440.33,836.627,49518.02,14.8554,5330.583,alta
6417.95,3049.8098,1729.29,306.6031,766.57,195.4754,95.9,182.21,35773.2,10.732,3744.8303,media
3117.83,1481.5928,102.83,18.2318,1033.55,263.5553,7.29,13.851,2084.02,0.6252,1777.8561,media
9935.68,4721.4351,1382.09,245.0446,1693.63,431.8757,90.4,171.76,16895.59,5.0687,5575.1841,alta
7295.34,3466.7456,1826.35,323.8119,376.08,95.9004,329.55,626.145,31733.04,9.5199,4522.1228,media
6234.45,2962.6106,1146.11,203.2053,230.26,58.7163,195.99,372.381,24913.39,7.474,3604.3872,media
1253.32,595.5777,1392.19,246.8353,837.81,213.6415,206.15,391.685,46606.65,13.982,1461.7215,media
3126.05,1485.499,989.73,175.4791,1130.42,288.2571,32.44,61.636,44250.72,13.2752,2024.1464,media
9000.29,4276.9378,969.06,171.8143,976.76,249.0738,366.55,696.445,22757.96,6.8274,5401.0983,alta
4846.38,2302.9998,1444.61,256.1294,247.02,62.9901,278.01,528.219,35047.29,10.5142,3160.8525,media
5717.41,2716.9132,849.04,150.5348,879.54,224.2827,374.63,711.797,29225.69,8.7677,3812.2954,media
2115.38,1005.2286,187.93,33.32,1089.21,277.7486,179.02,340.138,20659.57,6.1979,1662.6331,media
579.7,275.4734,953.94,169.1336,1020.76,260.2938,76.79,145.901,7186.51,2.156,852.9578,baja
1804.67,857.5792,1571.9,278.6979,1835.2,467.976,203.88,387.372,7570.27,2.2711,1993.8962,media
5381.39,2557.2365,1198.26,212.4515,1412.58,360.2079,44.97,85.443,23059.59,6.9179,3222.2568,media
6594.1,3133.5163,263.49,46.7168,1672.43,426.4697,485.05,921.595,22963.39,6.889,4535.1868,media
9991.28,4747.8563,103.99,18.4374,1940.44,494.8122,204.75,389.025,7453.57,2.2361,5652.367,alta
8060.52,3830.3591,1247.95,221.2615,1406.12,358.5606,460.55,875.045,22202.9,6.6609,5291.8871,alta
2694.24,1280.3028,1813.96,321.6151,1986.46,506.5473,397.03,754.357,37456.38,11.2369,2874.0591,media
5770.18,2741.9895,573.42,101.6674,210.27,53.6189,232.32,441.408,38268.71,11.4806,3350.1644,media
5858.61,2784.0115,810.03,143.6183,574.89,146.5969,141.79,269.401,12314.92,3.6945,3347.3222,media
4607.75,2189.6028,1498.5,265.6841,386.51,98.5601,325.6,618.64,3000.86,0.9003,3173.3873,media
7109.14,3378.2633,926.36,164.2436,1935.03,493.4327,497.59,945.421,5025.96,1.5078,4982.8684,media
1572.41,747.2092,207.3,36.7543,986.08,251.4504,326.94,621.186,22440.75,6.7322,1663.3321,media
8510.44,4044.1611,291.26,51.6404,1328.45,338.7548,317.32,602.908,14872.39,4.4617,5041.926,alta
4885.85,2321.7559,1756.27,311.3867,256.35,65.3693,9.7,18.43,4610.6,1.3832,2718.3251,media
5568.02,2645.9231,610.95,108.3214,1544.43,393.8297,487.13,925.547,33344.2,10.0033,4083.6245,media
599.74,284.9964,861.99,152.8308,1320.66,336.7683,60.49,114.931,25478.58,7.6436,897.1701,baja
3186.05,1514.011,1557.3,276.1093,1780.98,454.1499,109.57,208.183,45051.67,13.5155,2465.9687,media
6768.91,3216.586,872.77,154.7421,1890.64,482.1132,487.69,926.611,38029.83,11.4089,4791.4612,media
9938.42,4722.7372,762.16,135.131,256.88,65.5044,100.89,191.691,4840.21,1.4521,5116.5157,alta
7377.68,3505.8735,1643.52,291.3961,293.02,74.7201,448.7,852.53,3834.5,1.1503,4725.67,media
1283.92,610.1188,387.74,68.7463,185.27,47.2439,66.13,125.647,9559.52,2.8679,854.6239,baja
7579.16,3601.6168,1113.74,197.4661,1989.82,507.4041,214.09,406.771,25792.22,7.7377,4720.9957,media
368.07,174.9069,1638.91,290.5787,1177.13,300.1682,150.47,285.893,34474.63,10.3424,1061.8892,media
2298.79,1092.385,707.75,125.4841,559.43,142.6547,423.05,803.795,34713.46,10.414,2174.7328,media
1971.56,936.8853,1899.17,336.7228,416.58,106.2279,9.37,17.803,16806.91,5.0421,1402.6811,media
7747.4,3681.5645,942.82,167.162,1028.59,262.2904,391.32,743.508,16835.29,5.0506,4859.5755,media
3747.51,1780.8168,1165.74,206.6857,568.0,144.84,153.64,291.916,34701.04,10.4103,2434.6688,media
3521.25,1673.298,1044.52,185.1934,932.97,237.9074,386.84,734.996,10840.98,3.2523,2834.6471,media
3644.0,1731.6288,1288.63,228.4741,1158.72,295.4736,438.94,833.986,18625.89,5.5878,3095.1503,media
3213.51,1527.06,941.59,166.9439,1813.79,462.5165,178.02,338.238,24331.36,7.2994,2502.0578,media
9242.81,4392.1833,1348.41,239.0731,1019.14,259.8807,470.85,894.615,22850.99,6.8553,5792.6074,alta
5273.92,2506.1668,1539.04,272.8718,357.93,91.2721,341.26,648.394,5970.74,1.7912,3520.4959,media
8501.06,4039.7037,1420.85,251.9167,879.46,224.2623,13.42,25.498,22760.16,6.828,4548.2087,media
6054.08,2876.8988,1876.88,332.7708,837.93,213.6721,9.66,18.354,45398.46,13.6195,3455.3152,media
9688.15,4603.8089,1846.24,327.3384,814.43,207.6796,297.13,564.547,32305.76,9.6917,5713.0656,alta
6865.29,3262.3858,862.33,152.8911,1640.36,418.2918,9.76,18.544,48742.74,14.6228,3866.7355,media
322.42,153.214,102.13,18.1076,645.37,164.5694,428.53,814.207,16794.56,5.0384,1155.1364,media
9257.53,4399.1783,1933.6,342.8273,575.61,146.7806,294.31,559.189,4439.14,1.3317,5449.3069,alta
8464.83,4022.4872,1255.61,222.6197,1080.54,275.5377,315.28,599.032,31702.32,9.5107,5129.1873,alta
1490.34,708.2096,71.69,12.7106,1620.29,413.1739,369.52,702.088,20130.03,6.039,1842.2211,media
4824.9,2292.7925,1033.45,183.2307,1302.3,332.0865,342.81,651.339,9929.38,2.9788,3462.4275,media
5263.9,2501.4053,1761.48,312.3104,1744.31,444.799,117.68,223.592,13897.02,4.1691,3486.2758,media
9473.95,4502.021,1641.78,291.0876,37.62,9.5931,10.21,19.399,21304.23,6.3913,4828.492,media
2036.52,967.7543,129.39,22.9408,110.54,28.1877,410.02,779.038,40105.47,12.0316,1809.9524,media
5624.89,2672.9477,463.42,82.1644,137.5,35.0625,268.53,510.207,16416.59,4.925,3305.3066,media
3860.81,1834.6569,159.26,28.2368,231.61,59.0606,453.8,862.22,41289.04,12.3867,2796.561,media
356.27,169.2995,1653.91,293.2382,1237.31,315.514,17.25,32.775,49607.42,14.8822,825.7089,baja
7032.38,3341.787,119.34,21.159,1881.81,479.8616,401.73,763.287,24834.44,7.4503,4613.5449,media
8388.9,3986.4053,1428.96,253.3546,1427.7,364.0635,386.16,733.704,18730.61,5.6192,5343.1466,alta
1674.73,795.8317,158.26,28.0595,237.45,60.5497,268.84,510.796,38644.25,11.5933,1406.8302,media
366.88,174.3414,1623.74,287.8891,590.28,150.5214,207.16,393.604,39363.73,11.8091,1018.165,media
7632.35,3626.8927,1615.62,286.4494,1457.57,371.6803,253.27,481.213,23870.43,7.1611,4773.3965,media
6386.85,3035.0311,895.29,158.7349,1991.44,507.8172,421.76,801.344,15987.2,4.7962,4507.7234,media
3170.87,1506.7974,1258.69,223.1657,1366.89,348.557,319.89,607.791,42083.83,12.6251,2698.9362,media
7753.66,3684.5392,1553.28,275.3965,436.31,111.2591,351.45,667.755,4847.44,1.4542,4740.404,media
9963.26,4734.5412,457.9,81.1857,1130.18,288.1959,205.71,390.849,22519.98,6.756,5501.5278,alta
7147.03,3396.2687,776.95,137.7532,613.62,156.4731,108.58,206.302,49381.87,14.8146,3911.6116,media
8045.11,3823.0363,284.78,50.4915,1920.53,489.7351,17.83,33.877,46490.3,13.9471,4411.087,media
7312.32,3474.8145,1463.64,259.5034,1551.69,395.6809,336.31,638.989,14035.71,4.2107,4773.1985,media
2389.11,1135.3051,1846.2,327.3313,766.21,195.3836,238.02,452.238,42304.94,12.6915,2122.9495,media
2925.8,1390.3402,1316.56,233.4261,650.72,165.9336,363.27,690.213,30162.76,9.0488,2488.9617,media
5393.79,2563.129,420.44,74.544,1657.34,422.6217,49.82,94.658,32096.38,9.6289,3164.5816,media
3878.4,1843.0157,915.53,162.3235,985.35,251.2643,197.23,374.737,21522.9,6.4569,2637.7974,media
1346.69,639.9471,677.85,120.1828,402.88,102.7344,213.46,405.574,9589.29,2.8768,1271.3151,media
6304.85,2996.0647,1675.8,297.1193,1377.1,351.1605,267.11,507.509,45275.28,13.5826,4165.4361,media
1843.47,876.0169,1435.06,254.4361,1608.76,410.2338,80.51,152.969,2130.19,0.6391,1694.2949,media
600.3,285.2626,1681.37,298.1069,172.63,44.0206,347.07,659.433,27040.96,8.1123,1294.9354,media
1471.85,699.4231,608.47,107.8817,1039.01,264.9475,138.6,263.34,23654.48,7.0963,1342.6886,media
2541.07,1207.5165,1940.75,344.095,659.41,168.1496,8.06,15.314,43948.25,13.1845,1748.2596,media
9335.51,4436.2344,1602.41,284.1073,1502.76,383.2038,22.76,43.244,22675.21,6.8026,5153.5921,alta
3877.62,1842.645,1292.97,229.2436,604.69,154.196,438.79,833.701,30996.42,9.2989,3069.0845,media
421.65,200.3681,986.19,174.8515,1025.24,261.4362,478.48,909.112,2148.86,0.6447,1546.4125,media
6771.57,3217.8501,894.11,158.5257,899.98,229.4949,264.79,503.101,2035.07,0.6105,4109.5822,media
1248.72,593.3917,485.37,86.0561,108.69,27.7159,51.98,98.762,49883.79,14.9651,820.8908,baja
4610.72,2191.0141,1805.19,320.0602,1955.1,498.5505,384.88,731.272,19732.98,5.9199,3746.8167,media
397.42,188.854,1071.24,189.9309,233.66,59.5833,416.05,790.495,39995.49,11.9986,1240.8618,media
426.13,202.497,1840.75,326.365,1050.95,267.9923,323.93,615.467,26914.73,8.0744,1420.3957,media
6771.89,3218.0021,139.75,24.7777,1037.71,264.6161,437.22,830.718,16070.91,4.8213,4342.9352,media
4945.04,2349.883,954.57,169.2453,1241.69,316.631,401.86,763.534,48118.28,14.4355,3613.7288,media
7731.69,3674.0991,982.85,174.2593,1830.15,466.6883,272.4,517.56,46109.32,13.8328,4846.4395,media
6968.1,3311.2411,98.75,17.5084,1275.76,325.3188,364.71,692.949,18852.84,5.6559,4352.6732,media
784.06,372.5853,819.57,145.3098,1055.82,269.2341,399.27,758.613,40558.38,12.1675,1557.9097,media
4880.71,2319.3134,407.9,72.3207,1305.35,332.8642,422.59,802.921,18855.27,5.6566,3533.0759,media
7531.86,3579.1399,1831.75,324.7693,705.39,179.8744,418.54,795.226,11260.98,3.3783,4882.3879,media
9239.91,4390.8052,957.7,169.8002,968.71,247.0211,111.34,211.546,5983.98,1.7952,5020.9677,alta
7972.52,3788.5415,1464.42,259.6417,1469.36,374.6868,114.94,218.386,22003.04,6.6009,4647.8569,media
1611.64,765.8513,1410.62,250.1029,1009.7,257.4735,63.16,120.004,6363.14,1.9089,1395.3406,media
288.87,137.271,421.34,74.7036,1894.23,483.0287,57.46,109.174,9930.47,2.9791,807.1564,baja
7459.92,3544.954,1461.27,259.0832,734.97,187.4173,462.9,879.51,11019.39,3.3058,4874.2703,media
5963.82,2834.0073,1835.27,325.3934,1722.97,439.3573,175.52,333.488,4477.57,1.3433,3933.5893,media
7518.28,3572.6867,1190.98,211.1608,936.99,238.9325,216.97,412.243,14665.65,4.3997,4439.4227,media
4227.61,2008.9603,1091.47,193.5176,623.5,158.9925,275.16,522.804,28899.59,8.6699,2892.9443,media
963.42,457.8172,888.99,157.6179,874.71,223.0511,246.82,468.958,29878.16,8.9634,1316.4076,media
9416.03,4474.4975,899.35,159.4548,569.79,145.2964,310.77,590.463,10600.75,3.1802,5372.8919,alta
8000.86,3802.0087,1926.67,341.5986,275.42,70.2321,467.74,888.706,5427.58,1.6283,5104.1737,alta
3432.06,1630.9149,1842.79,326.7267,1921.32,489.9366,178.67,339.473,27252.9,8.1759,2795.2271,media
5788.88,2750.8758,1551.02,274.9958,1553.08,396.0354,13.16,25.004,28883.27,8.665,3455.576,media
1823.25,866.4084,752.36,133.3934,1182.17,301.4534,25.31,48.089,29424.49,8.8273,1358.1715,media
3074.37,1460.9406,1164.14,206.402,1642.23,418.7687,354.5,673.55,11545.54,3.4637,2763.125,media
6232.2,2961.5414,1032.1,182.9913,698.33,178.0742,361.68,687.192,3743.75,1.1231,4010.922,media
4259.55,2024.1382,935.35,165.8376,117.75,30.0263,388.72,738.568,16686.72,5.006,2963.5761,media
6619.1,3145.3963,399.56,70.842,1921.99,490.1075,441.5,838.85,4732.03,1.4196,4546.6154,media
1534.99,729.4272,294.83,52.2734,823.63,210.0257,167.06,317.414,45742.23,13.7227,1322.863,media
233.68,111.0447,443.03,78.5492,1967.8,501.789,111.17,211.223,47100.77,14.1302,916.7361,baja
6551.76,3113.3964,1500.55,266.0475,1778.53,453.5251,64.65,122.835,5885.43,1.7656,3957.5696,media
5831.59,2771.1716,1269.66,225.1107,608.1,155.0655,238.63,453.397,37782.81,11.3348,3616.0796,media
4718.13,2242.0554,355.39,63.0106,1278.98,326.1399,402.4,764.56,35371.23,10.6114,3406.3773,media
1465.95,696.6194,1438.01,254.9592,1290.78,329.1489,82.11,156.009,12904.73,3.8714,1440.6079,media
179.61,85.3507,938.11,166.3269,1278.55,326.0302,254.76,484.044,11237.04,3.3711,1065.1229,media
3288.2,1562.5526,304.01,53.901,234.25,59.7338,115.46,219.374,38008.83,11.4026,1906.964,media
1593.54,757.2502,321.94,57.08,1913.23,487.8736,5.96,11.324,10957.38,3.2872,1316.815,media
9261.83,4401.2216,1573.31,278.9479,845.29,215.5489,467.77,888.763,37746.54,11.324,5795.8054,alta
3249.33,1544.0816,667.97,118.4311,1221.71,311.536,188.14,357.466,3682.75,1.1048,2332.6195,media
3814.3,1812.5554,313.62,55.6048,1192.56,304.1028,354.84,674.196,34053.51,10.2161,2856.6751,media
6837.94,3249.3891,202.68,35.9352,1648.86,420.4593,487.37,926.003,24275.22,7.2826,4639.0692,media
3865.44,1836.8571,1047.66,185.7501,362.49,92.435,164.16,311.904,5164.59,1.5494,2428.4956,media
9587.86,4556.1511,681.3,120.7945,1410.22,359.6061,13.12,24.928,28035.4,8.4106,5069.8903,alta
7862.58,3736.298,1441.54,255.585,471.41,120.2096,290.11,551.209,13772.57,4.1318,4667.4334,media
9442.83,4487.2328,632.68,112.1742,1614.63,411.7307,417.8,793.82,4177.35,1.2532,5806.2109,alta
9897.88,4703.4726,1769.07,313.6561,917.51,233.965,207.4,394.06,34877.25,10.4632,5655.6169,alta
9990.47,4747.4713,1511.13,267.9233,1289.89,328.922,453.36,861.384,27318.08,8.1954,6213.896,alta
8679.23,4124.3701,61.39,10.8844,1242.89,316.937,169.63,322.297,7107.2,2.1322,4776.6207,media
6014.07,2857.8861,1810.63,321.0247,460.86,117.5193,76.01,144.419,16281.93,4.8846,3445.7337,media
9429.85,4481.0647,1698.95,301.2238,303.01,77.2675,417.36,792.984,26409.95,7.923,5660.463,alta
6871.89,3265.5221,1211.71,214.8362,767.99,195.8375,330.88,628.672,34763.16,10.4289,4315.2967,media
3712.93,1764.3843,1270.29,225.2224,395.9,100.9545,411.39,781.641,15414.01,4.6242,2876.8264,media
1167.58,554.834,808.06,143.269,1682.72,429.0936,25.85,49.115,12453.81,3.7361,1180.0477,media
668.98,317.8993,1191.71,211.2902,443.17,113.0084,288.33,547.827,19964.9,5.9895,1196.0144,media
8687.53,4128.3143,1042.38,184.814,321.96,82.0998,227.53,432.307,40230.47,12.0691,4839.6042,media
5810.05,2760.9358,1529.82,271.2371,1330.92,339.3846,47.27,89.813,32559.47,9.7678,3471.1383,media
3423.2,1626.7046,1967.47,348.8324,676.11,172.4081,303.68,576.992,39861.37,11.9584,2736.8955,media
4593.95,2183.045,930.33,164.9475,884.91,225.6521,199.63,379.297,12897.25,3.8692,2956.8108,media
5678.76,2698.5468,1171.35,207.6804,698.45,178.1048,476.32,905.008,38848.06,11.6544,4000.9944,media
4438.83,2109.332,1045.55,185.376,1365.79,348.2765,375.79,714.001,40847.2,12.2542,3369.2397,media
6552.45,3113.7242,963.05,170.7488,1875.95,478.3673,181.41,344.679,28608.05,8.5824,4116.1017,media
2189.61,1040.5027,273.86,48.5554,1810.85,461.7668,459.02,872.138,32823.85,9.8472,2432.8101,media
8006.96,3804.9074,1541.24,273.2619,1153.29,294.089,80.18,152.342,25328.44,7.5985,4532.1988,media
6377.68,3030.6735,921.93,163.4582,1515.71,386.5061,199.15,378.385,7217.02,2.1651,3961.1879,media
8865.58,4212.9236,1191.12,211.1856,1621.62,413.5131,486.61,924.559,40145.08,12.0435,5774.2248,alta
1759.35,836.0431,171.11,30.3378,1678.47,428.0099,37.57,71.383,18738.15,5.6214,1371.3952,media
774.51,368.0472,948.62,168.1903,1473.61,375.7705,434.78,826.082,28126.5,8.4379,1746.5279,media
7496.98,3562.5649,931.25,165.1106,1995.83,508.9366,53.1,100.89,36064.62,10.8194,4348.3215,media
6150.54,2922.7366,10.62,1.8829,746.91,190.4621,207.12,393.528,9996.31,2.9989,3511.6085,media
7926.47,3766.6585,692.93,122.8565,1078.27,274.9588,340.18,646.342,27396.69,8.219,4819.0348,media
6090.47,2894.1913,181.23,32.1321,1743.45,444.5798,430.64,818.216,47561.08,14.2683,4203.3875,media
1317.58,626.114,319.27,56.6066,505.51,128.905,117.54,223.326,26462.46,7.9387,1042.8903,media
9687.06,4603.2909,1832.86,324.9661,1549.43,395.1047,291.81,554.439,33540.8,10.0622,5887.8629,alta
5432.41,2581.4812,1067.08,189.1933,1124.48,286.7424,353.75,672.125,15168.06,4.5504,3734.0923,media
855.05,406.3198,1567.06,277.8397,1166.3,297.4065,33.23,63.137,29778.9,8.9337,1053.6367,media
4138.76,1966.7388,455.13,80.6945,714.87,182.2919,210.15,399.285,48997.08,14.6991,2643.7093,media
3646.38,1732.7598,410.27,72.7409,1028.0,262.14,195.75,371.925,46994.22,14.0983,2453.664,media
7817.21,3714.7382,1791.41,317.617,1547.99,394.7375,124.65,236.835,46679.54,14.0039,4677.9316,media
4030.08,1915.094,1584.19,280.8769,1272.36,324.4518,39.8,75.62,39766.16,11.9298,2607.9725,media
9737.67,4627.3408,122.96,21.8008,672.86,171.5793,148.71,282.549,36057.0,10.8171,5114.087,alta
1959.47,931.1401,715.82,126.9149,1522.11,388.138,220.51,418.969,4227.72,1.2683,1866.4303,media
5254.15,2496.7721,727.6,129.0035,1157.6,295.188,359.81,683.639,11516.04,3.4548,3608.0574,media
4436.25,2108.106,1057.21,187.4433,1906.4,486.132,203.2,386.08,47118.18,14.1355,3181.8968,media
3210.89,1525.8149,1811.89,321.2481,791.77,201.9014,481.18,914.242,35817.39,10.7452,2973.9516,media
